Date_,Year_,Month_,Day_,Mean_temp,Total_Precip,Season,Rain,Snow
2013-10-17,"2,013",10,17,13,8,Fall,Yes,No
2013-10-16,"2,013",10,16,16,14,Fall,Yes,No
2013-10-15,"2,013",10,15,12,0,Fall,No,No
2013-10-14,"2,013",10,14,12,0,Fall,No,No
2013-10-13,"2,013",10,13,,,Fall,No,No
2013-10-12,"2,013",10,12,13,0,Fall,No,No
2013-10-11,"2,013",10,11,13,0,Fall,No,No
2013-10-10,"2,013",10,10,14,0,Fall,No,No
2013-10-09,"2,013",10,9,12,0,Fall,No,No
2013-10-08,"2,013",10,8,12,0,Fall,No,No
2013-10-07,"2,013",10,7,13,9,Fall,Yes,No
2013-10-06,"2,013",10,6,17,2,Fall,Yes,No
2013-10-05,"2,013",10,5,15,2,Fall,Yes,No
2013-10-04,"2,013",10,4,16,,Fall,No,No
2013-10-03,"2,013",10,3,15,1,Fall,Yes,No
2013-10-02,"2,013",10,2,18,0,Fall,No,No
2013-10-01,"2,013",10,1,18,0,Fall,No,No
2012-10-01,2012,10,1,10.2,126.4,Fall,Yes,No
2011-10-01,2011,10,1,10.5,119.2,Fall,Yes,No
2010-10-01,2010,10,1,10.2,57.2,Fall,Yes,Yes
2009-10-01,2009,10,1,8.7,71,Fall,Yes,No
2008-10-01,2008,10,1,9,39.6,Fall,Yes,No
2007-10-01,2007,10,1,14.2,41.2,Fall,Yes,No
2006-10-01,2006,10,1,8.7,120.6,Fall,Yes,No
2005-10-01,2005,10,1,11.1,47.4,Fall,Yes,No
2004-10-01,2004,10,1,10.7,35.2,Fall,Yes,No
2003-10-01,2003,10,1,9.1,49.4,Fall,Yes,No
2002-10-01,2002,10,1,8.9,43,Fall,Yes,No
2001-10-01,2001,10,1,10.6,108.8,Fall,Yes,No
2000-10-01,2000,10,1,11.2,17.6,Fall,Yes,No
1999-10-01,1999,10,1,9.4,61.8,Fall,Yes,No
1998-10-01,1998,10,1,10.8,24,Fall,Yes,No
1997-10-01,1997,10,1,9.5,35.2,Fall,Yes,Yes
1996-10-01,1996,10,1,9.2,75.8,Fall,Yes,No
1995-10-01,1995,10,1,11,131.8,Fall,Yes,No
1994-10-01,1994,10,1,10,27.4,Fall,Yes,No
1993-10-01,1993,10,1,7.9,71,Fall,Yes,Yes
1992-10-01,1992,10,1,7.4,66,Fall,Yes,Yes
1991-10-01,1991,10,1,10.4,46.3,Fall,Yes,No
1990-10-01,1990,10,1,9.5,87.8,Fall,Yes,No
1989-10-01,1989,10,1,9.8,76.2,Fall,Yes,No
1988-10-01,1988,10,1,7.2,67.4,Fall,Yes,No
1987-10-01,1987,10,1,7,48.1,Fall,Yes,Yes
1986-10-01,1986,10,1,8.7,54.8,Fall,Yes,No
1985-10-01,1985,10,1,9.4,52.3,Fall,Yes,No
1984-10-01,1984,10,1,10.3,26.1,Fall,Yes,No
1983-10-01,1983,10,1,8.9,71.8,Fall,Yes,No
1982-10-01,1982,10,1,9.7,43.5,Fall,Yes,No
1981-10-01,1981,10,1,6.5,134.9,Fall,Yes,Yes
1980-10-01,1980,10,1,7,88.7,Fall,Yes,No
1979-10-01,1979,10,1,8.5,84.2,Fall,Yes,No
1978-10-01,1978,10,1,8.2,56.2,Fall,Yes,No
1977-10-01,1977,10,1,8,69.4,Fall,Yes,No
1976-10-01,1976,10,1,6.1,64.5,Fall,Yes,Yes
1975-10-01,1975,10,1,9.4,54.9,Fall,Yes,No
1974-10-01,1974,10,1,7.1,24.1,Fall,Yes,No
1973-10-01,1973,10,1,10.7,124.7,Fall,Yes,No
1972-10-01,1972,10,1,6.3,98.8,Fall,Yes,Yes
1971-10-01,1971,10,1,12.6,37.6,Fall,Yes,No
1970-10-01,1970,10,1,10.1,63.8,Fall,Yes,No
1969-10-01,1969,10,1,8.3,49,Fall,Yes,Yes
1968-10-01,1968,10,1,10.1,41.1,Fall,Yes,No
1967-10-01,1967,10,1,8.8,75.2,Fall,Yes,No
1966-10-01,1966,10,1,8.3,24.4,Fall,Yes,No
1965-10-01,1965,10,1,7.3,104.6,Fall,Yes,Yes
1964-10-01,1964,10,1,7.6,46.2,Fall,Yes,Yes
1963-10-01,1963,10,1,13.6,9.1,Fall,Yes,No
1962-10-01,1962,10,1,10.3,98,Fall,Yes,Yes
1961-10-01,1961,10,1,12,14.7,Fall,Yes,No
1960-10-01,1960,10,1,9.9,57.9,Fall,Yes,Yes
1959-10-01,1959,10,1,9.7,79.5,Fall,Yes,No
1958-10-01,1958,10,1,9.7,31.2,Fall,Yes,No
1957-10-01,1957,10,1,8.9,44.7,Fall,Yes,No
1956-10-01,1956,10,1,10.5,22.9,Fall,Yes,No
1955-10-01,1955,10,1,11,77,Fall,Yes,No
1954-10-01,1954,10,1,11,213.9,Fall,Yes,No
1953-10-01,1953,10,1,10.5,19.3,Fall,Yes,No
1952-10-01,1952,10,1,6.9,17.3,Fall,Yes,Yes
1951-10-01,1951,10,1,9.9,60.5,Fall,Yes,No
1950-10-01,1950,10,1,11.1,78,Fall,Yes,No
1949-10-01,1949,10,1,11.8,67.8,Fall,Yes,No
1948-10-01,1948,10,1,8.4,58.4,Fall,Yes,No
1947-10-01,1947,10,1,13.5,34.3,Fall,Yes,No
1946-10-01,1946,10,1,11.7,81,Fall,Yes,No
1945-10-01,1945,10,1,8.4,57.2,Fall,Yes,Yes
1944-10-01,1944,10,1,8.9,17.5,Fall,Yes,No
1943-10-01,1943,10,1,8.3,73.4,Fall,Yes,No
1942-10-01,1942,10,1,9.5,56.4,Fall,Yes,No
1941-10-01,1941,10,1,10,89.2,Fall,Yes,No
1940-10-01,1940,10,1,7.4,45.5,Fall,Yes,No
1939-10-01,1939,10,1,,,Fall,No,No
1938-10-01,1938,10,1,9.9,7.1,Fall,Yes,No
2018-11-14,"2,018",11,14,-2,0,Fall,No,No
2018-11-13,"2,018",11,13,-1,1,Fall,Yes,No
2018-11-12,"2,018",11,12,4,1,Fall,Yes,No
2018-11-11,"2,018",11,11,1,0,Fall,No,No
2018-11-10,"2,018",11,10,0,0,Fall,No,No
2018-11-09,"2,018",11,9,3,11,Fall,Yes,Yes
2018-11-08,"2,018",11,8,4,0,Fall,No,No
2018-11-07,"2,018",11,7,7,1,Fall,Yes,No
2018-11-06,"2,018",11,6,12,7,Fall,Yes,No
2018-11-05,"2,018",11,5,9,2,Fall,Yes,No
2018-11-04,"2,018",11,4,3,0,Fall,No,No
2018-11-03,"2,018",11,3,4,2,Fall,Yes,No
2018-11-02,"2,018",11,2,4,5,Fall,Yes,No
2018-11-01,"2,018",11,1,6,30,Fall,Yes,No
2017-11-30,"2,017",11,30,2,2,Fall,Yes,No
2017-11-29,"2,017",11,29,5,0,Fall,No,No
2017-11-28,"2,017",11,28,9,0,Fall,No,No
2017-11-27,"2,017",11,27,2,0,Fall,No,No
2017-11-26,"2,017",11,26,2,0,Fall,No,No
2017-11-25,"2,017",11,25,6,1,Fall,Yes,No
2017-11-24,"2,017",11,24,6,0,Fall,No,No
2017-11-23,"2,017",11,23,1,0,Fall,No,No
2017-11-22,"2,017",11,22,0,0,Fall,No,No
2017-11-21,"2,017",11,21,7,0,Fall,No,No
2017-11-20,"2,017",11,20,3,0,Fall,No,No
2017-11-19,"2,017",11,19,1,2,Fall,Yes,Yes
2017-11-18,"2,017",11,18,5,19,Fall,Yes,No
2017-11-17,"2,017",11,17,0,0,Fall,No,No
2017-11-16,"2,017",11,16,4,1,Fall,Yes,No
2017-11-15,"2,017",11,15,5,2,Fall,Yes,No
2017-11-14,"2,017",11,14,5,0,Fall,No,No
2017-11-13,"2,017",11,13,3,1,Fall,Yes,No
2017-11-12,"2,017",11,12,3,1,Fall,Yes,No
2017-11-11,"2,017",11,11,-4,0,Fall,No,No
2017-11-10,"2,017",11,10,-7,0,Fall,No,No
2017-11-09,"2,017",11,9,2,1,Fall,Yes,No
2017-11-08,"2,017",11,8,,0,Fall,No,No
2017-11-07,"2,017",11,7,4,0,Fall,No,No
2017-11-06,"2,017",11,6,8,0,Fall,No,No
2017-11-05,"2,017",11,5,11,15,Fall,Yes,No
2017-11-04,"2,017",11,4,4,2,Fall,Yes,No
2017-11-03,"2,017",11,3,7,2,Fall,Yes,No
2017-11-02,"2,017",11,2,11,11,Fall,Yes,No
2017-11-01,"2,017",11,1,6,2,Fall,Yes,No
2016-11-30,"2,016",11,30,9,7,Fall,Yes,No
2016-11-29,"2,016",11,29,10,2,Fall,Yes,No
2016-11-28,"2,016",11,28,5,2,Fall,Yes,No
2016-11-27,"2,016",11,27,4,0,Fall,No,No
2016-11-26,"2,016",11,26,4,2,Fall,Yes,No
2016-11-25,"2,016",11,25,5,1,Fall,Yes,No
2016-11-24,"2,016",11,24,3,4,Fall,Yes,No
2016-11-23,"2,016",11,23,-1,2,Fall,Yes,No
2016-11-22,"2,016",11,22,-1,0,Fall,No,No
2016-11-21,"2,016",11,21,-1,0,Fall,No,No
2016-11-20,"2,016",11,20,0,1,Fall,No,Yes
2016-11-19,"2,016",11,19,7,5,Fall,Yes,No
2016-11-18,"2,016",11,18,11,0,Fall,No,No
2016-11-17,"2,016",11,17,7,0,Fall,No,No
2016-11-16,"2,016",11,16,8,0,Fall,No,No
2016-11-15,"2,016",11,15,7,0,Fall,No,No
2016-11-14,"2,016",11,14,9,0,Fall,No,No
2016-11-13,"2,016",11,13,7,0,Fall,No,No
2016-11-12,"2,016",11,12,4,0,Fall,No,No
2016-11-11,"2,016",11,11,6,0,Fall,No,No
2016-11-10,"2,016",11,10,9,0,Fall,No,No
2016-11-09,"2,016",11,9,6,0,Fall,No,No
2016-11-08,"2,016",11,8,11,2,Fall,Yes,No
2016-11-07,"2,016",11,7,8,0,Fall,No,No
2016-11-06,"2,016",11,6,9,0,Fall,No,No
2016-11-05,"2,016",11,5,12,0,Fall,No,No
2016-11-04,"2,016",11,4,8,0,Fall,No,No
2016-11-03,"2,016",11,3,10,22,Fall,Yes,No
2016-11-02,"2,016",11,2,15,5,Fall,Yes,No
2016-11-01,"2,016",11,1,12,0,Fall,No,No
2015-11-30,"2,015",11,30,1,0,Fall,No,No
2015-11-29,"2,015",11,29,-1,0,Fall,No,No
2015-11-28,"2,015",11,28,-1,0,Fall,No,No
2015-11-27,"2,015",11,27,8,2,Fall,Yes,No
2015-11-26,"2,015",11,26,10,0,Fall,No,No
2015-11-25,"2,015",11,25,3,0,Fall,No,No
2015-11-24,"2,015",11,24,3,0,Fall,No,Yes
2015-11-23,"2,015",11,23,-2,0,Fall,No,No
2015-11-22,"2,015",11,22,-1,0,Fall,No,No
2015-11-21,"2,015",11,21,4,5,Fall,Yes,No
2015-11-20,"2,015",11,20,4,0,Fall,No,No
2015-11-19,"2,015",11,19,10,2,Fall,Yes,No
2015-11-18,"2,015",11,18,11,1,Fall,Yes,No
2015-11-17,"2,015",11,17,6,0,Fall,No,No
2015-11-16,"2,015",11,16,7,0,Fall,No,No
2015-11-15,"2,015",11,15,8,0,Fall,No,No
2015-11-14,"2,015",11,14,3,0,Fall,No,No
2015-11-13,"2,015",11,13,6,0,Fall,No,No
2015-11-12,"2,015",11,12,10,2,Fall,Yes,No
2015-11-11,"2,015",11,11,10,1,Fall,Yes,No
2015-11-10,"2,015",11,10,5,15,Fall,Yes,No
2015-11-09,"2,015",11,9,6,0,Fall,No,No
2015-11-08,"2,015",11,8,6,0,Fall,No,No
2015-11-07,"2,015",11,7,7,0,Fall,No,No
2015-11-06,"2,015",11,6,13,3,Fall,Yes,No
2015-11-05,"2,015",11,5,15,0,Fall,No,No
2015-11-04,"2,015",11,4,12,0,Fall,No,No
2015-11-03,"2,015",11,3,15,0,Fall,No,No
2015-11-02,"2,015",11,2,9,0,Fall,No,No
2015-11-01,"2,015",11,1,10,3,Fall,Yes,No
2014-11-30,"2,014",11,30,9,0,Fall,No,No
2014-11-29,"2,014",11,29,2,0,Fall,No,No
2014-11-28,"2,014",11,28,-5,0,Fall,No,No
2014-11-27,"2,014",11,27,-1,0,Fall,No,No
2014-11-26,"2,014",11,26,1,0,Fall,No,No
2014-11-25,"2,014",11,25,2,0,Fall,No,No
2014-11-24,"2,014",11,24,11,18,Fall,Yes,No
2014-11-23,"2,014",11,23,7,2,Fall,Yes,No
2014-11-22,"2,014",11,22,1,1,Fall,Yes,No
2014-11-21,"2,014",11,21,-5,0,Fall,No,No
2014-11-20,"2,014",11,20,-5,0,Fall,No,No
2014-11-19,"2,014",11,19,-6,4,Fall,No,Yes
2014-11-18,"2,014",11,18,-7,0,Fall,No,No
2014-11-17,"2,014",11,17,-3,6,Fall,No,Yes
2014-11-16,"2,014",11,16,-1,2,Fall,No,Yes
2014-11-15,"2,014",11,15,-1,0,Fall,No,No
2014-11-14,"2,014",11,14,-1,0,Fall,No,No
2014-11-13,"2,014",11,13,-1,0,Fall,No,No
2014-11-12,"2,014",11,12,4,0,Fall,No,No
2014-11-11,"2,014",11,11,9,1,Fall,Yes,No
2014-11-10,"2,014",11,10,6,0,Fall,No,No
2014-11-09,"2,014",11,9,4,0,Fall,No,No
2014-11-08,"2,014",11,8,3,1,Fall,Yes,No
2014-11-07,"2,014",11,7,1,0,Fall,No,No
2014-11-06,"2,014",11,6,7,2,Fall,Yes,No
2014-11-05,"2,014",11,5,7,0,Fall,No,No
2014-11-04,"2,014",11,4,11,4,Fall,Yes,No
2014-11-03,"2,014",11,3,8,0,Fall,No,No
2014-11-02,"2,014",11,2,3,0,Fall,No,No
2014-11-01,"2,014",11,1,1,2,Fall,No,Yes
2013-11-30,"2,013",11,30,-1,0,Fall,No,No
2013-11-29,"2,013",11,29,-6,0,Fall,No,No
2013-11-28,"2,013",11,28,-7,0,Fall,No,No
2013-11-27,"2,013",11,27,-4,1,Fall,No,Yes
2013-11-26,"2,013",11,26,0,3,Fall,No,Yes
2013-11-25,"2,013",11,25,-3,0,Fall,No,No
2013-11-24,"2,013",11,24,-9,0,Fall,No,No
2013-11-23,"2,013",11,23,-6,1,Fall,No,Yes
2013-11-22,"2,013",11,22,4,5,Fall,Yes,No
2013-11-21,"2,013",11,21,4,2,Fall,Yes,No
2013-11-20,"2,013",11,20,-1,0,Fall,No,No
2013-11-19,"2,013",11,19,0,0,Fall,No,No
2013-11-18,"2,013",11,18,6,1,Fall,Yes,No
2013-11-17,"2,013",11,17,12,12,Fall,Yes,No
2013-11-16,"2,013",11,16,8,0,Fall,No,No
2013-11-15,"2,013",11,15,9,0,Fall,No,No
2013-11-14,"2,013",11,14,5,0,Fall,No,No
2013-11-13,"2,013",11,13,-2,0,Fall,No,No
2013-11-12,"2,013",11,12,-3,0,Fall,No,No
2013-11-11,"2,013",11,11,1,1,Fall,Yes,No
2013-11-10,"2,013",11,10,4,1,Fall,Yes,No
2013-11-09,"2,013",11,9,5,0,Fall,No,No
2013-11-08,"2,013",11,8,3,0,Fall,No,No
2013-11-07,"2,013",11,7,5,0,Fall,No,No
2013-11-06,"2,013",11,6,12,5,Fall,Yes,No
2013-11-05,"2,013",11,5,7,0,Fall,No,No
2013-11-04,"2,013",11,4,0,0,Fall,No,No
2013-11-03,"2,013",11,3,1,0,Fall,No,No
2013-11-02,"2,013",11,2,4,2,Fall,Yes,No
2013-11-01,"2,013",11,1,12,2,Fall,Yes,No
2012-11-01,2012,11,1,3.5,10.2,Fall,Yes,No
2011-11-01,2011,11,1,6.6,98,Fall,Yes,Yes
2010-11-01,2010,11,1,4.5,66.2,Fall,Yes,No
2009-11-01,2009,11,1,6,32.2,Fall,Yes,No
2008-11-01,2008,11,1,2.9,79.8,Fall,Yes,Yes
2007-11-01,2007,11,1,2.6,87.8,Fall,Yes,Yes
2006-11-01,2006,11,1,5.3,71.7,Fall,Yes,No
2005-11-01,2005,11,1,5.1,102.2,Fall,Yes,Yes
2004-11-01,2004,11,1,5.4,64.8,Fall,Yes,Yes
2003-11-01,2003,11,1,4.7,141.2,Fall,Yes,Yes
2002-11-01,2002,11,1,3.2,67.2,Fall,Yes,Yes
2001-11-01,2001,11,1,7.1,75,Fall,Yes,No
2000-11-01,2000,11,1,3.6,55.6,Fall,Yes,Yes
1999-11-01,1999,11,1,5.8,78.2,Fall,Yes,Yes
1998-11-01,1998,11,1,4.9,33.6,Fall,Yes,No
1997-11-01,1997,11,1,2.5,55,Fall,Yes,Yes
1996-11-01,1996,11,1,0.9,29.8,Fall,Yes,Yes
1995-11-01,1995,11,1,1,121.6,Fall,Yes,Yes
1994-11-01,1994,11,1,5.4,84.9,Fall,Yes,Yes
1993-11-01,1993,11,1,3.1,65.2,Fall,Yes,Yes
1992-11-01,1992,11,1,2.8,107.2,Fall,Yes,Yes
1991-11-01,1991,11,1,2.4,56.3,Fall,Yes,Yes
1990-11-01,1990,11,1,4.6,39.6,Fall,Yes,Yes
1989-11-01,1989,11,1,1.9,78.5,Fall,Yes,Yes
1988-11-01,1988,11,1,4.5,58.1,Fall,Yes,No
1987-11-01,1987,11,1,3.4,83.4,Fall,Yes,Yes
1986-11-01,1986,11,1,1.6,44.4,Fall,Yes,Yes
1985-11-01,1985,11,1,3.4,161.8,Fall,Yes,Yes
1984-11-01,1984,11,1,2.7,69.9,Fall,Yes,Yes
1983-11-01,1983,11,1,3.3,89.1,Fall,Yes,Yes
1982-11-01,1982,11,1,3.9,94.8,Fall,Yes,Yes
1981-11-01,1981,11,1,3.4,57.8,Fall,Yes,Yes
1980-11-01,1980,11,1,2.1,35.3,Fall,Yes,Yes
1979-11-01,1979,11,1,3.7,96.5,Fall,Yes,Yes
1978-11-01,1978,11,1,3,52.9,Fall,Yes,Yes
1977-11-01,1977,11,1,4,85.9,Fall,Yes,Yes
1976-11-01,1976,11,1,0.2,11.7,Fall,Yes,Yes
1975-11-01,1975,11,1,6.4,54.9,Fall,Yes,Yes
1974-11-01,1974,11,1,3.1,74.7,Fall,Yes,Yes
1973-11-01,1973,11,1,3.6,93,Fall,Yes,Yes
1972-11-01,1972,11,1,1,72.1,Fall,Yes,Yes
1971-11-01,1971,11,1,2.6,35.1,Fall,Yes,Yes
1970-11-01,1970,11,1,4.1,45,Fall,Yes,Yes
1969-11-01,1969,11,1,3.3,71.1,Fall,Yes,Yes
1968-11-01,1968,11,1,2.6,93.2,Fall,Yes,Yes
1967-11-01,1967,11,1,1.3,39.4,Fall,Yes,Yes
1966-11-01,1966,11,1,3.9,142.7,Fall,Yes,Yes
1965-11-01,1965,11,1,2.7,81,Fall,Yes,Yes
1964-11-01,1964,11,1,3.8,32.8,Fall,Yes,Yes
1963-11-01,1963,11,1,6.2,65.5,Fall,Yes,Yes
1962-11-01,1962,11,1,2.4,96.8,Fall,Yes,Yes
1961-11-01,1961,11,1,3.2,51.6,Fall,Yes,Yes
1960-11-01,1960,11,1,5.5,57.2,Fall,Yes,Yes
1959-11-01,1959,11,1,2.1,56.1,Fall,Yes,Yes
1958-11-01,1958,11,1,4.1,71.1,Fall,Yes,Yes
1957-11-01,1957,11,1,4.1,46,Fall,Yes,Yes
1956-11-01,1956,11,1,3.9,27.4,Fall,Yes,Yes
1955-11-01,1955,11,1,2.4,52.1,Fall,Yes,Yes
1954-11-01,1954,11,1,4,37.3,Fall,Yes,Yes
1953-11-01,1953,11,1,5.4,41.9,Fall,Yes,Yes
1952-11-01,1952,11,1,4.6,90.7,Fall,Yes,No
1951-11-01,1951,11,1,0.2,70.6,Fall,Yes,Yes
1950-11-01,1950,11,1,2.2,90.4,Fall,Yes,Yes
1949-11-01,1949,11,1,1.5,48,Fall,Yes,Yes
1948-11-01,1948,11,1,6.3,81,Fall,Yes,Yes
1947-11-01,1947,11,1,2.1,29.7,Fall,Yes,Yes
1946-11-01,1946,11,1,4.7,44.5,Fall,Yes,Yes
1945-11-01,1945,11,1,3.3,54.6,Fall,Yes,Yes
1944-11-01,1944,11,1,3.3,42.7,Fall,Yes,Yes
1943-11-01,1943,11,1,1.9,40.6,Fall,Yes,Yes
1942-11-01,1942,11,1,2.8,78,Fall,Yes,Yes
1941-11-01,1941,11,1,4.7,52.6,Fall,Yes,No
1940-11-01,1940,11,1,2.2,114.3,Fall,Yes,Yes
1939-11-01,1939,11,1,,,Fall,No,No
1938-11-01,1938,11,1,3.2,33,Fall,Yes,Yes
1937-11-01,1937,11,1,3.3,33.8,Fall,Yes,No
2017-12-31,"2,017",12,31,-19,0,Winter,No,No
2017-12-30,"2,017",12,30,-13,0,Winter,No,No
2017-12-29,"2,017",12,29,-12,3,Winter,No,Yes
2017-12-28,"2,017",12,28,-18,0,Winter,No,No
2017-12-27,"2,017",12,27,-16,0,Winter,No,No
2017-12-26,"2,017",12,26,-14,0,Winter,No,No
2017-12-25,"2,017",12,25,-8,1,Winter,No,Yes
2017-12-24,"2,017",12,24,-6,8,Winter,No,Yes
2017-12-23,"2,017",12,23,-2,3,Winter,No,Yes
2017-12-22,"2,017",12,22,-5,3,Winter,No,Yes
2017-12-21,"2,017",12,21,-4,3,Winter,No,Yes
2017-12-20,"2,017",12,20,-1,0,Winter,No,No
2017-12-19,"2,017",12,19,4,0,Winter,No,No
2017-12-18,"2,017",12,18,-2,2,Winter,Yes,No
2017-12-17,"2,017",12,17,-10,0,Winter,No,No
2017-12-16,"2,017",12,16,-7,0,Winter,No,No
2017-12-15,"2,017",12,15,-8,0,Winter,No,No
2017-12-14,"2,017",12,14,-11,0,Winter,No,No
2017-12-13,"2,017",12,13,-10,1,Winter,No,Yes
2017-12-12,"2,017",12,12,-7,4,Winter,No,Yes
2017-12-11,"2,017",12,11,-5,3,Winter,No,Yes
2017-12-10,"2,017",12,10,-3,0,Winter,No,No
2017-12-09,"2,017",12,9,-2,0,Winter,No,No
2017-12-08,"2,017",12,8,-1,0,Winter,No,No
2017-12-07,"2,017",12,7,-2,0,Winter,No,No
2017-12-06,"2,017",12,6,1,0,Winter,No,No
2017-12-05,"2,017",12,5,5,4,Winter,Yes,No
2017-12-04,"2,017",12,4,3,4,Winter,Yes,No
2017-12-03,"2,017",12,3,3,0,Winter,No,No
2017-12-02,"2,017",12,2,3,0,Winter,No,No
2017-12-01,"2,017",12,1,5,0,Winter,No,No
2016-12-31,"2,016",12,31,0,2,Winter,Yes,Yes
2016-12-30,"2,016",12,30,-2,0,Winter,No,No
2016-12-29,"2,016",12,29,0,6,Winter,No,Yes
2016-12-28,"2,016",12,28,-2,0,Winter,No,No
2016-12-27,"2,016",12,27,2,0,Winter,No,No
2016-12-26,"2,016",12,26,3,20,Winter,Yes,No
2016-12-25,"2,016",12,25,0,0,Winter,No,No
2016-12-24,"2,016",12,24,2,5,Winter,Yes,No
2016-12-23,"2,016",12,23,0,0,Winter,No,No
2016-12-22,"2,016",12,22,1,0,Winter,No,No
2016-12-21,"2,016",12,21,-4,1,Winter,No,Yes
2016-12-20,"2,016",12,20,-5,0,Winter,No,No
2016-12-19,"2,016",12,19,-10,0,Winter,No,No
2016-12-18,"2,016",12,18,-8,1,Winter,Yes,No
2016-12-17,"2,016",12,17,-3,7,Winter,Yes,Yes
2016-12-16,"2,016",12,16,-9,3,Winter,No,Yes
2016-12-15,"2,016",12,15,-10,4,Winter,No,Yes
2016-12-14,"2,016",12,14,-8,0,Winter,No,No
2016-12-13,"2,016",12,13,-4,0,Winter,No,No
2016-12-12,"2,016",12,12,0,3,Winter,No,Yes
2016-12-11,"2,016",12,11,-4,15,Winter,No,Yes
2016-12-10,"2,016",12,10,-4,0,Winter,No,No
2016-12-09,"2,016",12,9,-4,0,Winter,No,No
2016-12-08,"2,016",12,8,-2,1,Winter,No,Yes
2016-12-07,"2,016",12,7,1,0,Winter,No,No
2016-12-06,"2,016",12,6,2,5,Winter,Yes,No
2016-12-05,"2,016",12,5,3,3,Winter,No,Yes
2016-12-04,"2,016",12,4,2,1,Winter,No,Yes
2016-12-03,"2,016",12,3,3,0,Winter,No,No
2016-12-02,"2,016",12,2,4,0,Winter,No,No
2016-12-01,"2,016",12,1,6,0,Winter,No,No
2015-12-31,"2,015",12,31,0,0,Winter,No,No
2015-12-30,"2,015",12,30,2,0,Winter,No,No
2015-12-29,"2,015",12,29,2,14,Winter,Yes,No
2015-12-28,"2,015",12,28,-3,15,Winter,Yes,Yes
2015-12-27,"2,015",12,27,1,4,Winter,Yes,No
2015-12-26,"2,015",12,26,1,2,Winter,Yes,No
2015-12-25,"2,015",12,25,5,0,Winter,No,No
2015-12-24,"2,015",12,24,10,0,Winter,No,No
2015-12-23,"2,015",12,23,9,0,Winter,No,No
2015-12-22,"2,015",12,22,9,1,Winter,Yes,No
2015-12-21,"2,015",12,21,6,4,Winter,Yes,No
2015-12-20,"2,015",12,20,1,0,Winter,No,No
2015-12-19,"2,015",12,19,-2,0,Winter,No,No
2015-12-18,"2,015",12,18,0,0,Winter,No,No
2015-12-17,"2,015",12,17,6,0,Winter,No,No
2015-12-16,"2,015",12,16,4,0,Winter,No,No
2015-12-15,"2,015",12,15,5,0,Winter,No,No
2015-12-14,"2,015",12,14,9,5,Winter,Yes,No
2015-12-13,"2,015",12,13,6,0,Winter,No,No
2015-12-12,"2,015",12,12,5,0,Winter,No,No
2015-12-11,"2,015",12,11,9,0,Winter,No,No
2015-12-10,"2,015",12,10,8,0,Winter,No,No
2015-12-09,"2,015",12,9,8,0,Winter,No,No
2015-12-08,"2,015",12,8,4,0,Winter,No,No
2015-12-07,"2,015",12,7,2,0,Winter,No,No
2015-12-06,"2,015",12,6,1,0,Winter,No,No
2015-12-05,"2,015",12,5,3,0,Winter,No,No
2015-12-04,"2,015",12,4,5,0,Winter,No,No
2015-12-03,"2,015",12,3,4,0,Winter,No,No
2015-12-02,"2,015",12,2,4,0,Winter,No,No
2015-12-01,"2,015",12,1,5,2,Winter,Yes,No
2014-12-31,"2,014",12,31,-8,0,Winter,No,No
2014-12-30,"2,014",12,30,-5,0,Winter,No,No
2014-12-29,"2,014",12,29,-3,0,Winter,No,No
2014-12-28,"2,014",12,28,2,0,Winter,No,No
2014-12-27,"2,014",12,27,6,0,Winter,No,No
2014-12-26,"2,014",12,26,4,0,Winter,No,No
2014-12-25,"2,014",12,25,4,0,Winter,No,No
2014-12-24,"2,014",12,24,8,9,Winter,Yes,No
2014-12-23,"2,014",12,23,3,0,Winter,No,No
2014-12-22,"2,014",12,22,1,0,Winter,No,No
2014-12-21,"2,014",12,21,-1,0,Winter,No,No
2014-12-20,"2,014",12,20,-3,0,Winter,No,No
2014-12-19,"2,014",12,19,-3,0,Winter,No,No
2014-12-18,"2,014",12,18,-2,0,Winter,No,No
2014-12-17,"2,014",12,17,2,3,Winter,Yes,Yes
2014-12-16,"2,014",12,16,3,3,Winter,Yes,No
2014-12-15,"2,014",12,15,3,0,Winter,No,No
2014-12-14,"2,014",12,14,3,0,Winter,No,No
2014-12-13,"2,014",12,13,1,0,Winter,No,No
2014-12-12,"2,014",12,12,0,0,Winter,No,No
2014-12-11,"2,014",12,11,-4,16,Winter,No,Yes
2014-12-10,"2,014",12,10,-2,0,Winter,No,No
2014-12-09,"2,014",12,9,2,1,Winter,Yes,No
2014-12-08,"2,014",12,8,1,0,Winter,No,No
2014-12-07,"2,014",12,7,-4,0,Winter,No,No
2014-12-06,"2,014",12,6,2,0,Winter,No,No
2014-12-05,"2,014",12,5,0,0,Winter,No,No
2014-12-04,"2,014",12,4,-3,0,Winter,No,No
2014-12-03,"2,014",12,3,0,0,Winter,No,No
2014-12-02,"2,014",12,2,-4,1,Winter,No,Yes
2014-12-01,"2,014",12,1,-2,0,Winter,No,No
2013-12-31,"2,013",12,31,-9,1,Winter,No,Yes
2013-12-30,"2,013",12,30,-10,0,Winter,No,No
2013-12-29,"2,013",12,29,-2,0,Winter,No,No
2013-12-28,"2,013",12,28,3,0,Winter,No,No
2013-12-27,"2,013",12,27,-2,0,Winter,No,No
2013-12-26,"2,013",12,26,-4,3,Winter,No,Yes
